h,impulse,response,median,lower,upper,model,irf,version,mean
18,Main,output,-0.364189455461793,-0.613563262841748,-0.134270281672497,classical_fd,,Original BCA,
19,Main,output,-0.346738216634074,-0.596480761441235,-0.117235199228753,classical_fd,,Original BCA,
20,Main,output,-0.330445795508949,-0.57945608792827,-0.0998812309933375,classical_fd,,Original BCA,
21,Main,output,-0.318754954546642,-0.56630104444287,-0.0878569343304626,classical_fd,,Original BCA,
22,Main,output,-0.307798638147051,-0.555867755519691,-0.0832241141318266,classical_fd,,Original BCA,
23,Main,output,-0.298911946096981,-0.546591495189669,-0.0783085547699205,classical_fd,,Original BCA,
24,Main,output,-0.287918605087565,-0.54212914062393,-0.0712538807914393,classical_fd,,Original BCA,
25,Main,output,-0.285370452202413,-0.533452047991425,-0.0727101022836388,classical_fd,,Original BCA,
26,Main,output,-0.284090828072539,-0.527729327272045,-0.0672783770392297,classical_fd,,Original BCA,
27,Main,output,-0.28192444057887,-0.524204177444988,-0.0741294300149916,classical_fd,,Original BCA,
28,Main,output,-0.278837208207568,-0.525343187041714,-0.0753670131012843,classical_fd,,Original BCA,
29,Main,output,-0.283061214487548,-0.523450756571337,-0.0794830499709709,classical_fd,,Original BCA,
30,Main,output,-0.280976493587707,-0.526726218443612,-0.0805019595251605,classical_fd,,Original BCA,
31,Main,output,-0.281796444887221,-0.530959351154146,-0.0874076406558443,classical_fd,,Original BCA,
32,Main,output,-0.283621987013189,-0.534111043171856,-0.0931234501668192,classical_fd,,Original BCA,
33,Main,output,-0.286001465364495,-0.53761056956367,-0.0978098148053328,classical_fd,,Original BCA,
34,Main,output,-0.289079934065757,-0.538955112414733,-0.103030440805548,classical_fd,,Original BCA,
35,Main,output,-0.292691613352863,-0.540824257463316,-0.106203349711003,classical_fd,,Original BCA,
36,Main,output,-0.297467196190962,-0.544173654290028,-0.108555640978406,classical_fd,,Original BCA,
37,Main,output,-0.301563246032234,-0.54709355364511,-0.112152334108971,classical_fd,,Original BCA,
38,Main,output,-0.303403656697237,-0.552482484688924,-0.115300638355653,classical_fd,,Original BCA,
39,Main,output,-0.306618569958861,-0.553960396738194,-0.118122484538871,classical_fd,,Original BCA,
40,Main,output,-0.305998416216931,-0.554830648367881,-0.119277159956329,classical_fd,,Original BCA,
1,Main,investment,-2.05360096391473,-2.35763914790646,-1.5257738812071,classical_fd,,Original BCA,
2,Main,investment,-2.17877172820938,-2.50106404806433,-1.68210985196774,classical_fd,,Original BCA,
3,Main,investment,-2.19993217022023,-2.52525626114358,-1.78755953191704,classical_fd,,Original BCA,
4,Main,investment,-2.15319712670643,-2.49932516580328,-1.76911420533992,classical_fd,,Original BCA,
5,Main,investment,-2.07107556308365,-2.44763482945028,-1.7056951497111,classical_fd,,Original BCA,
6,Main,investment,-1.96189183041561,-2.3724208527495,-1.55585627697965,classical_fd,,Original BCA,
7,Main,investment,-1.82705617082267,-2.29112898438602,-1.38044041926443,classical_fd,,Original BCA,
8,Main,investment,-1.67028905337751,-2.1809544272102,-1.17074704663183,classical_fd,,Original BCA,
9,Main,investment,-1.51324042317147,-2.06241252667183,-0.978688993487677,classical_fd,,Original BCA,
10,Main,investment,-1.33883568731181,-1.94830253800528,-0.7782102633807,classical_fd,,Original BCA,
11,Main,investment,-1.18092012316141,-1.82646070077111,-0.600841982914034,classical_fd,,Original BCA,
12,Main,investment,-1.02672614035137,-1.69396348746942,-0.4302256745267,classical_fd,,Original BCA,
13,Main,investment,-0.882240956132057,-1.54516104277016,-0.260480719325468,classical_fd,,Original BCA,
14,Main,investment,-0.73682753005457,-1.39513696530492,-0.124763818201443,classical_fd,,Original BCA,
15,Main,investment,-0.610057884136088,-1.28556742890164,-0.00945410772791621,classical_fd,,Original BCA,
16,Main,investment,-0.492585894685239,-1.18443546550544,0.0964663926875516,classical_fd,,Original BCA,
17,Main,investment,-0.401021735292191,-1.08376381495516,0.164809308330083,classical_fd,,Original BCA,
18,Main,investment,-0.324154747119044,-1.00905188530535,0.24740859421139,classical_fd,,Original BCA,
19,Main,investment,-0.258293046322226,-0.926352564694281,0.307787463107835,classical_fd,,Original BCA,
20,Main,investment,-0.209177402434812,-0.848624310354992,0.344790210552838,classical_fd,,Original BCA,
21,Main,investment,-0.163979329254335,-0.789179703043435,0.360544295191661,classical_fd,,Original BCA,
22,Main,investment,-0.132254195445892,-0.726420868366897,0.360810598905659,classical_fd,,Original BCA,
23,Main,investment,-0.129024743030604,-0.701825803728948,0.36113762867373,classical_fd,,Original BCA,
24,Main,investment,-0.124335097367396,-0.671751193228352,0.355537902205458,classical_fd,,Original BCA,
25,Main,investment,-0.120611854307893,-0.642574751638542,0.346375068173077,classical_fd,,Original BCA,
26,Main,investment,-0.128701014819528,-0.631020855623304,0.329033388905438,classical_fd,,Original BCA,
27,Main,investment,-0.145718891567916,-0.60731284698091,0.285094570233133,classical_fd,,Original BCA,
28,Main,investment,-0.163283244962803,-0.613044124143361,0.249847528450953,classical_fd,,Original BCA,
29,Main,investment,-0.18721123977357,-0.621836154312238,0.222332192922928,classical_fd,,Original BCA,
30,Main,investment,-0.206791266585642,-0.625650838460756,0.189143806262281,classical_fd,,Original BCA,
31,Main,investment,-0.230849803827721,-0.634260550143657,0.171175183492673,classical_fd,,Original BCA,
32,Main,investment,-0.245239078582884,-0.646909094123566,0.150508217951711,classical_fd,,Original BCA,
33,Main,investment,-0.265492748944245,-0.657105671455144,0.122254427377212,classical_fd,,Original BCA,
34,Main,investment,-0.283266908860908,-0.668147081630291,0.0883879931113936,classical_fd,,Original BCA,
35,Main,investment,-0.300043876740066,-0.687653076173269,0.066056566983031,classical_fd,,Original BCA,
36,Main,investment,-0.31598844759071,-0.702806637452694,0.0493075368309162,classical_fd,,Original BCA,
37,Main,investment,-0.328307352853087,-0.721431793730019,0.0305492099634801,classical_fd,,Original BCA,
38,Main,investment,-0.337267795007262,-0.734613949619452,0.00698575759585897,classical_fd,,Original BCA,
39,Main,investment,-0.349101772296214,-0.736561732481548,-0.0102081906747842,classical_fd,,Original BCA,
40,Main,investment,-0.362678521624686,-0.749762970584411,-0.0207587098346396,classical_fd,,Original BCA,
1,Main,consumption,-0.0717498665684394,-0.124747964463626,-0.0200993818591482,classical_fd,,Original BCA,
2,Main,consumption,-0.155881020425531,-0.207186403051417,-0.095313951081214,classical_fd,,Original BCA,
3,Main,consumption,-0.210659129466157,-0.261228582696465,-0.152293999325646,classical_fd,,Original BCA,
4,Main,consumption,-0.253578940478624,-0.311113568156841,-0.193467312613674,classical_fd,,Original BCA,
5,Main,consumption,-0.283946210119407,-0.355933388340964,-0.217688877798095,classical_fd,,Original BCA,
6,Main,consumption,-0.307023516281251,-0.390182254612945,-0.236906522831442,classical_fd,,Original BCA,
7,Main,consumption,-0.324997984609561,-0.415320981835689,-0.240060618024643,classical_fd,,Original BCA,
8,Main,consumption,-0.335330047868859,-0.439549401011978,-0.235970254389861,classical_fd,,Original BCA,
9,Main,consumption,-0.340512192178184,-0.453424510782473,-0.227528682307713,classical_fd,,Original BCA,
10,Main,consumption,-0.340763288070993,-0.468894107414433,-0.215796321252854,classical_fd,,Original BCA,
11,Main,consumption,-0.336847455097879,-0.475571895893851,-0.198180190591388,classical_fd,,Original BCA,
12,Main,consumption,-0.33342714001641,-0.480831543732501,-0.181194371002861,classical_fd,,Original BCA,
13,Main,consumption,-0.328556688452921,-0.486201967808734,-0.163679598403643,classical_fd,,Original BCA,
14,Main,consumption,-0.319715042514875,-0.485593128480966,-0.149008154983114,classical_fd,,Original BCA,
15,Main,consumption,-0.312142924046833,-0.488647212918231,-0.134238259701482,classical_fd,,Original BCA,
16,Main,consumption,-0.305287492402573,-0.484340682485973,-0.118838000114637,classical_fd,,Original BCA,
17,Main,consumption,-0.293993881577723,-0.481770813598865,-0.104200314974242,classical_fd,,Original BCA,
18,Main,consumption,-0.284507562896,-0.479670204396602,-0.0894260281770222,classical_fd,,Original BCA,
19,Main,consumption,-0.27770403215176,-0.472933372865351,-0.0754720386864969,classical_fd,,Original BCA,
20,Main,consumption,-0.272046645468975,-0.47228124345071,-0.0648659333957091,classical_fd,,Original BCA,
21,Main,consumption,-0.265579019813276,-0.469479759276845,-0.0565684868305185,classical_fd,,Original BCA,
22,Main,consumption,-0.263448255550201,-0.464271984615601,-0.0528301564133874,classical_fd,,Original BCA,
23,Main,consumption,-0.259618252689511,-0.459649232327105,-0.0506402162816475,classical_fd,,Original BCA,
24,Main,consumption,-0.255283492857247,-0.4606869231926,-0.0435182878190028,classical_fd,,Original BCA,
25,Main,consumption,-0.254409304008508,-0.462317427227878,-0.0455549540317443,classical_fd,,Original BCA,
26,Main,consumption,-0.253087071473439,-0.463378314554122,-0.0469309683749133,classical_fd,,Original BCA,
27,Main,consumption,-0.254753331960393,-0.465495764947796,-0.050227081444784,classical_fd,,Original BCA,
28,Main,consumption,-0.25571955325323,-0.467881997332708,-0.0526178315624179,classical_fd,,Original BCA,
29,Main,consumption,-0.260410516594903,-0.468290987821681,-0.053979840034692,classical_fd,,Original BCA,
30,Main,consumption,-0.261669435981031,-0.471786961148525,-0.0600187504759568,classical_fd,,Original BCA,
31,Main,consumption,-0.261361511113977,-0.478084271501915,-0.0638811238814384,classical_fd,,Original BCA,
32,Main,consumption,-0.262538578847483,-0.482440206602671,-0.0645429526795481,classical_fd,,Original BCA,
33,Main,consumption,-0.266380862273536,-0.485348115668411,-0.0690289166624747,classical_fd,,Original BCA,
34,Main,consumption,-0.270069564217333,-0.491192440396012,-0.0749645475099125,classical_fd,,Original BCA,
35,Main,consumption,-0.274035049339692,-0.500928465135841,-0.0750454176943934,classical_fd,,Original BCA,
36,Main,consumption,-0.276569842969,-0.510389485417593,-0.0865747520810264,classical_fd,,Original BCA,
37,Main,consumption,-0.28126613902438,-0.51987616364567,-0.0883222282852257,classical_fd,,Original BCA,
38,Main,consumption,-0.28516799725183,-0.524379349803738,-0.0938777788710743,classical_fd,,Original BCA,
39,Main,consumption,-0.289256167271752,-0.533392111586039,-0.0968989709816494,classical_fd,,Original BCA,
40,Main,consumption,-0.293148075958509,-0.543033509300013,-0.0994525244102195,classical_fd,,Original BCA,
1,Main,hours_worked,-0.258280623477907,-0.364721823941614,-0.12835674279723,classical_fd,,Original BCA,
2,Main,hours_worked,-0.344692729893041,-0.43512183572624,-0.221827487040091,classical_fd,,Original BCA,
3,Main,hours_worked,-0.408146425234796,-0.484615883257919,-0.293532113780537,classical_fd,,Original BCA,
4,Main,hours_worked,-0.446902647081485,-0.521386501807039,-0.347655797489093,classical_fd,,Original BCA,
5,Main,hours_worked,-0.466090498980365,-0.548857248091431,-0.369090470173901,classical_fd,,Original BCA,
6,Main,hours_worked,-0.473893647455635,-0.566394908691361,-0.376622452200981,classical_fd,,Original BCA,
7,Main,hours_worked,-0.464786605311461,-0.569293381168883,-0.367699796770162,classical_fd,,Original BCA,
8,Main,hours_worked,-0.448904190874726,-0.568023816091427,-0.34922471495137,classical_fd,,Original BCA,
9,Main,hours_worked,-0.424668524773211,-0.556110797382766,-0.317871586232178,classical_fd,,Original BCA,
10,Main,hours_worked,-0.39804084248573,-0.534622574789566,-0.280054864530364,classical_fd,,Original BCA,
11,Main,hours_worked,-0.36627976045429,-0.510352158606842,-0.237316544431395,classical_fd,,Original BCA,
12,Main,hours_worked,-0.331215352139914,-0.478875014675466,-0.190301064503145,classical_fd,,Original BCA,
13,Main,hours_worked,-0.290775038773883,-0.451061629106111,-0.147209608216405,classical_fd,,Original BCA,
14,Main,hours_worked,-0.254487460200389,-0.421053612790198,-0.106583221609471,classical_fd,,Original BCA,
15,Main,hours_worked,-0.219686857994632,-0.395951055455647,-0.0700107213928498,classical_fd,,Original BCA,
16,Main,hours_worked,-0.190131756415242,-0.365185986134716,-0.0387910901498342,classical_fd,,Original BCA,
17,Main,hours_worked,-0.157089236096415,-0.331016792169519,-0.00976796028135551,classical_fd,,Original BCA,
18,Main,hours_worked,-0.125385289063194,-0.305648319812072,0.0214733549607209,classical_fd,,Original BCA,
19,Main,hours_worked,-0.0995265300929644,-0.278906934567293,0.048418109300814,classical_fd,,Original BCA,
20,Main,hours_worked,-0.0741340868395454,-0.256156951885226,0.0692656752721036,classical_fd,,Original BCA,
21,Main,hours_worked,-0.0541948133085473,-0.232430384314613,0.0838690166898239,classical_fd,,Original BCA,
22,Main,hours_worked,-0.0387324418543259,-0.211440813635584,0.0954853036525629,classical_fd,,Original BCA,
23,Main,hours_worked,-0.0264791887100315,-0.19490010139301,0.106503166869763,classical_fd,,Original BCA,
24,Main,hours_worked,-0.0153939910123749,-0.181959114480601,0.114447057176674,classical_fd,,Original BCA,
25,Main,hours_worked,-0.00836798626211317,-0.168997374163983,0.119998801577011,classical_fd,,Original BCA,
26,Main,hours_worked,-0.00846103461930113,-0.164344154661529,0.121444808084426,classical_fd,,Original BCA,
27,Main,hours_worked,-0.00619851655463585,-0.157741764685823,0.120714384499849,classical_fd,,Original BCA,
28,Main,hours_worked,-0.00751088163465184,-0.152182455926711,0.121234252904136,classical_fd,,Original BCA,
29,Main,hours_worked,-0.0112460506188784,-0.150289710111976,0.12330514577607,classical_fd,,Original BCA,
30,Main,hours_worked,-0.0138847971307785,-0.151570309439944,0.122077434811801,classical_fd,,Original BCA,
31,Main,hours_worked,-0.0170493301639775,-0.152623354065174,0.119332617260112,classical_fd,,Original BCA,
32,Main,hours_worked,-0.0218521136526318,-0.155753889283114,0.115677042823362,classical_fd,,Original BCA,
33,Main,hours_worked,-0.0257628759793178,-0.161732177014897,0.113730573969392,classical_fd,,Original BCA,
34,Main,hours_worked,-0.0296810657325284,-0.169770041420615,0.111103918316889,classical_fd,,Original BCA,
35,Main,hours_worked,-0.033223368018785,-0.172633946373068,0.106160549021333,classical_fd,,Original BCA,
36,Main,hours_worked,-0.0393145824801958,-0.178950525720716,0.100340499535839,classical_fd,,Original BCA,
37,Main,hours_worked,-0.0438583942783457,-0.184428231416743,0.0967693147797599,classical_fd,,Original BCA,
38,Main,hours_worked,-0.0465844339360218,-0.189525372443797,0.0915028076191958,classical_fd,,Original BCA,
39,Main,hours_worked,-0.0505173658052817,-0.196871144182343,0.0872821874805012,classical_fd,,Original BCA,
40,Main,hours_worked,-0.0543686834936678,-0.201959897323577,0.0817547915849251,classical_fd,,Original BCA,
1,Main,unemployment,0.17326430057455,0.117646338028906,0.208579070722406,classical_fd,,Original BCA,
2,Main,unemployment,0.253242242497281,0.185584144694035,0.291265859897627,classical_fd,,Original BCA,
3,Main,unemployment,0.295644858149499,0.232174827283458,0.332383749448438,classical_fd,,Original BCA,
4,Main,unemployment,0.321770401499249,0.267275842636078,0.358627764607388,classical_fd,,Original BCA,
5,Main,unemployment,0.336204355857237,0.290380119474141,0.37439539089037,classical_fd,,Original BCA,
6,Main,unemployment,0.341648691674463,0.300932556029399,0.382949876144498,classical_fd,,Original BCA,
7,Main,unemployment,0.336806390240721,0.298049988246551,0.383638142694673,classical_fd,,Original BCA,
8,Main,unemployment,0.331084450933228,0.28536391597481,0.380078247185848,classical_fd,,Original BCA,
9,Main,unemployment,0.318396585381157,0.266467144667182,0.369425482383668,classical_fd,,Original BCA,
10,Main,unemployment,0.300047668338929,0.241683538409001,0.358242308095001,classical_fd,,Original BCA,
11,Main,unemployment,0.279914948315209,0.214554415005189,0.345247481644838,classical_fd,,Original BCA,
12,Main,unemployment,0.257041590200661,0.183656678715994,0.326040301518031,classical_fd,,Original BCA,
13,Main,unemployment,0.231881370869637,0.150919342262273,0.30837368367393,classical_fd,,Original BCA,
14,Main,unemployment,0.203924434128444,0.120824129898634,0.287902518599748,classical_fd,,Original BCA,
15,Main,unemployment,0.177267092007558,0.091436628324999,0.264401088628333,classical_fd,,Original BCA,
16,Main,unemployment,0.150378754165543,0.0654097095161076,0.241960795305187,classical_fd,,Original BCA,
17,Main,unemployment,0.127397586912053,0.0399502341316535,0.221836792358099,classical_fd,,Original BCA,
18,Main,unemployment,0.106416614425809,0.0152054491541747,0.202689173241118,classical_fd,,Original BCA,
